Simulation_ID,Event_Type,Event_Time,Event_Step
7897,Survival,10.0,120
7898,Lapse,8.666666666666666,104
7899,Lapse,6.416666666666666,77
7900,Survival,10.0,120
7901,Survival,10.0,120
7902,Survival,10.0,120
7903,Disability,7.833333333333333,94
7904,Survival,10.0,120
7905,Lapse,5.083333333333333,61
7906,Lapse,4.083333333333333,49
7907,Survival,10.0,120
7908,Death,6.416666666666666,77
7909,Death,10.0,120
7910,Survival,10.0,120
7911,Survival,10.0,120
7912,Survival,10.0,120
7913,Survival,10.0,120
7914,Lapse,1.0833333333333333,13
7915,Lapse,4.5,54
7916,Survival,10.0,120
7917,Lapse,5.75,69
7918,Survival,10.0,120
7919,Lapse,1.1666666666666665,14
7920,Lapse,6.583333333333333,79
7921,Lapse,7.666666666666666,92
7922,Survival,10.0,120
7923,Survival,10.0,120
7924,Survival,10.0,120
7925,Survival,10.0,120
7926,Survival,10.0,120
7927,Lapse,0.25,3
7928,Death,0.5833333333333333,7
7929,Lapse,2.1666666666666665,26
7930,Survival,10.0,120
7931,Survival,10.0,120
7932,Death,3.583333333333333,43
7933,Disability,0.75,9
7934,Lapse,9.083333333333332,109
7935,Lapse,9.583333333333332,115
7936,Lapse,9.166666666666666,110
7937,Survival,10.0,120
7938,Lapse,6.666666666666666,80
7939,Survival,10.0,120
7940,Lapse,9.0,108
7941,Survival,10.0,120
7942,Survival,10.0,120
7943,Survival,10.0,120
7944,Lapse,5.333333333333333,64
7945,Lapse,2.25,27
7946,Disability,8.0,96
7947,Survival,10.0,120
7948,Survival,10.0,120
7949,Survival,10.0,120
7950,Disability,7.666666666666666,92
7951,Lapse,4.416666666666666,53
7952,Survival,10.0,120
7953,Disability,3.333333333333333,40
7954,Survival,10.0,120
7955,Lapse,0.16666666666666666,2
7956,Survival,10.0,120
7957,Survival,10.0,120
7958,Survival,10.0,120
7959,Survival,10.0,120
7960,Lapse,0.16666666666666666,2
7961,Survival,10.0,120
7962,Survival,10.0,120
7963,Survival,10.0,120
7964,Survival,10.0,120
7965,Survival,10.0,120
7966,Survival,10.0,120
7967,Lapse,9.0,108
7968,Survival,10.0,120
7969,Lapse,0.9166666666666666,11
7970,Survival,10.0,120
7971,Lapse,8.333333333333332,100
7972,Lapse,6.75,81
7973,Survival,10.0,120
7974,Survival,10.0,120
7975,Survival,10.0,120
7976,Lapse,1.5833333333333333,19
7977,Survival,10.0,120
7978,Lapse,8.25,99
7979,Lapse,4.583333333333333,55
7980,Lapse,8.75,105
7981,Survival,10.0,120
7982,Survival,10.0,120
7983,Survival,10.0,120
7984,Survival,10.0,120
7985,Survival,10.0,120
7986,Survival,10.0,120
7987,Lapse,7.833333333333333,94
7988,Survival,10.0,120
7989,Lapse,3.0,36
7990,Survival,10.0,120
7991,Survival,10.0,120
7992,Lapse,9.083333333333332,109
7993,Lapse,1.25,15
7994,Survival,10.0,120
7995,Lapse,4.833333333333333,58
7996,Lapse,7.0,84
7997,Survival,10.0,120
7998,Survival,10.0,120
7999,Lapse,7.916666666666666,95
8000,Lapse,6.666666666666666,80
8001,Lapse,4.833333333333333,58
8002,Lapse,0.3333333333333333,4
8003,Survival,10.0,120
8004,Death,9.166666666666666,110
8005,Survival,10.0,120
8006,Lapse,5.416666666666666,65
8007,Lapse,1.0,12
8008,Disability,3.083333333333333,37
8009,Lapse,3.583333333333333,43
8010,Survival,10.0,120
8011,Death,3.6666666666666665,44
8012,Lapse,0.08333333333333333,1
8013,Lapse,1.8333333333333333,22
8014,Lapse,8.916666666666666,107
8015,Disability,5.166666666666666,62
8016,Lapse,3.5,42
8017,Death,5.333333333333333,64
8018,Survival,10.0,120
8019,Survival,10.0,120
8020,Lapse,7.25,87
8021,Survival,10.0,120
8022,Lapse,7.666666666666666,92
8023,Lapse,6.083333333333333,73
8024,Lapse,6.916666666666666,83
8025,Survival,10.0,120
8026,Survival,10.0,120
8027,Lapse,2.25,27
8028,Survival,10.0,120
8029,Survival,10.0,120
8030,Lapse,2.9166666666666665,35
8031,Survival,10.0,120
8032,Death,2.75,33
8033,Lapse,9.666666666666666,116
8034,Survival,10.0,120
8035,Lapse,7.0,84
8036,Disability,6.0,72
8037,Lapse,0.9166666666666666,11
8038,Survival,10.0,120
8039,Death,6.75,81
8040,Disability,2.1666666666666665,26
8041,Survival,10.0,120
8042,Survival,10.0,120
8043,Lapse,1.0,12
8044,Survival,10.0,120
8045,Survival,10.0,120
8046,Survival,10.0,120
8047,Disability,1.4166666666666665,17
8048,Survival,10.0,120
8049,Survival,10.0,120
8050,Survival,10.0,120
8051,Survival,10.0,120
8052,Survival,10.0,120
8053,Survival,10.0,120
8054,Lapse,3.833333333333333,46
8055,Lapse,7.333333333333333,88
8056,Lapse,9.25,111
8057,Lapse,9.166666666666666,110
8058,Lapse,1.5,18
8059,Death,6.833333333333333,82
8060,Survival,10.0,120
8061,Survival,10.0,120
8062,Survival,10.0,120
8063,Lapse,8.166666666666666,98
8064,Survival,10.0,120
8065,Death,6.25,75
8066,Death,8.25,99
8067,Survival,10.0,120
8068,Survival,10.0,120
8069,Lapse,3.5,42
8070,Survival,10.0,120
8071,Survival,10.0,120
8072,Disability,5.666666666666666,68
8073,Disability,3.25,39
8074,Survival,10.0,120
8075,Lapse,3.4166666666666665,41
8076,Survival,10.0,120
8077,Survival,10.0,120
8078,Death,0.5,6
8079,Death,8.916666666666666,107
8080,Survival,10.0,120
8081,Survival,10.0,120
8082,Survival,10.0,120
8083,Lapse,3.5,42
8084,Survival,10.0,120
8085,Disability,4.666666666666666,56
8086,Survival,10.0,120
8087,Survival,10.0,120
8088,Survival,10.0,120
8089,Survival,10.0,120
8090,Survival,10.0,120
8091,Survival,10.0,120
8092,Lapse,0.3333333333333333,4
8093,Survival,10.0,120
8094,Lapse,8.25,99
8095,Survival,10.0,120
8096,Lapse,0.9166666666666666,11
8097,Survival,10.0,120
8098,Survival,10.0,120
8099,Survival,10.0,120
8100,Survival,10.0,120
8101,Survival,10.0,120
8102,Lapse,4.166666666666666,50
8103,Lapse,9.0,108
8104,Survival,10.0,120
8105,Death,0.25,3
8106,Lapse,6.5,78
8107,Disability,3.9166666666666665,47
8108,Survival,10.0,120
8109,Lapse,8.666666666666666,104
8110,Survival,10.0,120
8111,Lapse,3.25,39
8112,Survival,10.0,120
8113,Lapse,2.1666666666666665,26
8114,Lapse,8.083333333333332,97
8115,Survival,10.0,120
8116,Survival,10.0,120
8117,Survival,10.0,120
8118,Survival,10.0,120
8119,Survival,10.0,120
8120,Survival,10.0,120
8121,Survival,10.0,120
8122,Survival,10.0,120
8123,Survival,10.0,120
8124,Disability,2.083333333333333,25
8125,Lapse,0.8333333333333333,10
8126,Survival,10.0,120
8127,Lapse,7.333333333333333,88
8128,Survival,10.0,120
8129,Survival,10.0,120
8130,Death,8.166666666666666,98
8131,Survival,10.0,120
8132,Lapse,1.6666666666666665,20
8133,Survival,10.0,120
8134,Survival,10.0,120
8135,Survival,10.0,120
8136,Survival,10.0,120
8137,Lapse,3.333333333333333,40
8138,Survival,10.0,120
8139,Survival,10.0,120
8140,Lapse,4.0,48
8141,Lapse,1.5833333333333333,19
8142,Disability,0.5,6
8143,Lapse,7.166666666666666,86
8144,Death,2.083333333333333,25
8145,Survival,10.0,120
8146,Survival,10.0,120
8147,Survival,10.0,120
8148,Lapse,0.9166666666666666,11
8149,Survival,10.0,120
8150,Lapse,8.5,102
8151,Survival,10.0,120
8152,Survival,10.0,120
8153,Disability,2.083333333333333,25
8154,Survival,10.0,120
8155,Lapse,7.666666666666666,92
8156,Survival,10.0,120
8157,Disability,5.5,66
8158,Survival,10.0,120
8159,Lapse,8.166666666666666,98
8160,Survival,10.0,120
8161,Survival,10.0,120
8162,Survival,10.0,120
8163,Lapse,1.8333333333333333,22
8164,Survival,10.0,120
8165,Survival,10.0,120
8166,Lapse,6.583333333333333,79
8167,Lapse,1.8333333333333333,22
8168,Survival,10.0,120
8169,Survival,10.0,120
8170,Survival,10.0,120
8171,Survival,10.0,120
8172,Lapse,4.416666666666666,53
8173,Disability,5.333333333333333,64
8174,Lapse,2.583333333333333,31
8175,Death,5.416666666666666,65
8176,Survival,10.0,120
8177,Disability,4.333333333333333,52
8178,Survival,10.0,120
8179,Lapse,8.0,96
8180,Lapse,0.5833333333333333,7
8181,Lapse,0.6666666666666666,8
8182,Survival,10.0,120
8183,Survival,10.0,120
8184,Lapse,2.1666666666666665,26
8185,Survival,10.0,120
8186,Survival,10.0,120
8187,Survival,10.0,120
8188,Survival,10.0,120
8189,Death,0.9166666666666666,11
8190,Survival,10.0,120
8191,Survival,10.0,120
8192,Disability,5.083333333333333,61
8193,Lapse,4.166666666666666,50
8194,Death,4.166666666666666,50
8195,Death,8.25,99
8196,Survival,10.0,120
8197,Death,1.5,18
8198,Lapse,3.083333333333333,37
8199,Survival,10.0,120
8200,Lapse,0.3333333333333333,4
8201,Survival,10.0,120
8202,Lapse,9.0,108
8203,Lapse,3.583333333333333,43
8204,Death,3.4166666666666665,41
8205,Death,2.75,33
8206,Survival,10.0,120
8207,Survival,10.0,120
8208,Survival,10.0,120
8209,Lapse,3.5,42
8210,Survival,10.0,120
8211,Survival,10.0,120
8212,Survival,10.0,120
8213,Survival,10.0,120
8214,Survival,10.0,120
8215,Survival,10.0,120
8216,Disability,1.6666666666666665,20
8217,Survival,10.0,120
8218,Survival,10.0,120
8219,Survival,10.0,120
8220,Disability,6.333333333333333,76
8221,Lapse,9.25,111
8222,Survival,10.0,120
8223,Lapse,3.0,36
8224,Survival,10.0,120
8225,Lapse,1.5,18
8226,Lapse,7.75,93
8227,Disability,9.833333333333332,118
8228,Survival,10.0,120
8229,Survival,10.0,120
8230,Death,4.583333333333333,55
8231,Death,0.08333333333333333,1
8232,Survival,10.0,120
8233,Survival,10.0,120
8234,Survival,10.0,120
8235,Death,2.833333333333333,34
8236,Survival,10.0,120
8237,Survival,10.0,120
8238,Lapse,3.333333333333333,40
8239,Survival,10.0,120
8240,Death,2.833333333333333,34
8241,Survival,10.0,120
8242,Lapse,6.166666666666666,74
8243,Lapse,7.916666666666666,95
8244,Lapse,2.833333333333333,34
8245,Lapse,1.8333333333333333,22
8246,Survival,10.0,120
8247,Survival,10.0,120
8248,Survival,10.0,120
8249,Death,1.3333333333333333,16
8250,Lapse,5.666666666666666,68
8251,Survival,10.0,120
8252,Lapse,6.166666666666666,74
8253,Lapse,3.75,45
8254,Survival,10.0,120
8255,Lapse,2.833333333333333,34
8256,Survival,10.0,120
8257,Survival,10.0,120
8258,Survival,10.0,120
8259,Lapse,8.666666666666666,104
8260,Survival,10.0,120
8261,Lapse,5.083333333333333,61
8262,Survival,10.0,120
8263,Survival,10.0,120
8264,Survival,10.0,120
8265,Survival,10.0,120
8266,Survival,10.0,120
8267,Survival,10.0,120
8268,Lapse,5.916666666666666,71
8269,Survival,10.0,120
8270,Lapse,5.25,63
8271,Survival,10.0,120
8272,Lapse,3.583333333333333,43
8273,Survival,10.0,120
8274,Survival,10.0,120
8275,Lapse,6.416666666666666,77
8276,Lapse,3.1666666666666665,38
8277,Survival,10.0,120
8278,Survival,10.0,120
8279,Lapse,9.083333333333332,109
8280,Survival,10.0,120
8281,Lapse,0.9166666666666666,11
8282,Survival,10.0,120
8283,Survival,10.0,120
8284,Survival,10.0,120
8285,Survival,10.0,120
8286,Survival,10.0,120
8287,Disability,2.333333333333333,28
8288,Survival,10.0,120
8289,Survival,10.0,120
8290,Death,7.333333333333333,88
8291,Lapse,0.6666666666666666,8
8292,Death,7.5,90
8293,Lapse,4.5,54
8294,Lapse,9.0,108
8295,Death,7.916666666666666,95
8296,Survival,10.0,120
8297,Survival,10.0,120
8298,Survival,10.0,120
8299,Survival,10.0,120
8300,Survival,10.0,120
8301,Lapse,5.333333333333333,64
8302,Survival,10.0,120
8303,Survival,10.0,120
8304,Survival,10.0,120
8305,Lapse,2.0,24
8306,Lapse,1.9166666666666665,23
8307,Survival,10.0,120
8308,Lapse,1.25,15
8309,Survival,10.0,120
8310,Survival,10.0,120
8311,Lapse,2.833333333333333,34
8312,Lapse,9.583333333333332,115
8313,Lapse,3.5,42
8314,Lapse,1.5,18
8315,Death,3.833333333333333,46
8316,Disability,10.0,120
8317,Lapse,3.4166666666666665,41
8318,Lapse,6.166666666666666,74
8319,Death,3.833333333333333,46
8320,Lapse,3.583333333333333,43
8321,Survival,10.0,120
8322,Survival,10.0,120
8323,Lapse,4.5,54
8324,Lapse,9.833333333333332,118
8325,Survival,10.0,120
8326,Survival,10.0,120
8327,Survival,10.0,120
8328,Death,1.8333333333333333,22
8329,Survival,10.0,120
8330,Survival,10.0,120
8331,Survival,10.0,120
8332,Survival,10.0,120
8333,Survival,10.0,120
8334,Survival,10.0,120
8335,Survival,10.0,120
8336,Death,9.666666666666666,116
8337,Survival,10.0,120
8338,Survival,10.0,120
8339,Survival,10.0,120
8340,Survival,10.0,120
8341,Survival,10.0,120
8342,Survival,10.0,120
8343,Death,1.8333333333333333,22
8344,Disability,9.333333333333332,112
8345,Survival,10.0,120
8346,Lapse,0.16666666666666666,2
8347,Survival,10.0,120
8348,Lapse,5.416666666666666,65
8349,Survival,10.0,120
8350,Survival,10.0,120
8351,Survival,10.0,120
8352,Survival,10.0,120
8353,Survival,10.0,120
8354,Lapse,0.5,6
8355,Disability,6.666666666666666,80
8356,Survival,10.0,120
8357,Survival,10.0,120
8358,Survival,10.0,120
8359,Survival,10.0,120
8360,Survival,10.0,120
8361,Lapse,2.333333333333333,28
8362,Lapse,1.0833333333333333,13
8363,Survival,10.0,120
8364,Survival,10.0,120
8365,Lapse,5.083333333333333,61
8366,Survival,10.0,120
8367,Survival,10.0,120
8368,Lapse,6.083333333333333,73
8369,Lapse,0.8333333333333333,10
8370,Lapse,2.25,27
8371,Death,3.4166666666666665,41
8372,Lapse,1.1666666666666665,14
8373,Disability,7.833333333333333,94
8374,Lapse,2.333333333333333,28
8375,Disability,3.6666666666666665,44
8376,Survival,10.0,120
8377,Survival,10.0,120
8378,Survival,10.0,120
8379,Lapse,6.083333333333333,73
8380,Survival,10.0,120
8381,Survival,10.0,120
8382,Lapse,3.6666666666666665,44
8383,Lapse,1.0,12
8384,Lapse,1.0833333333333333,13
8385,Survival,10.0,120
8386,Death,1.75,21
8387,Survival,10.0,120
8388,Survival,10.0,120
8389,Lapse,8.416666666666666,101
8390,Lapse,7.666666666666666,92
8391,Survival,10.0,120
8392,Lapse,0.9166666666666666,11
8393,Death,9.75,117
8394,Lapse,1.1666666666666665,14
8395,Survival,10.0,120
8396,Lapse,6.0,72
8397,Survival,10.0,120
8398,Disability,5.583333333333333,67
8399,Lapse,3.75,45
8400,Disability,4.416666666666666,53
8401,Disability,5.75,69
8402,Lapse,0.3333333333333333,4
8403,Survival,10.0,120
8404,Lapse,2.333333333333333,28
8405,Survival,10.0,120
8406,Survival,10.0,120
8407,Lapse,1.0,12
8408,Death,9.916666666666666,119
8409,Survival,10.0,120
8410,Lapse,0.5833333333333333,7
8411,Lapse,6.166666666666666,74
8412,Survival,10.0,120
8413,Death,9.583333333333332,115
8414,Death,9.5,114
8415,Survival,10.0,120
8416,Death,8.25,99
8417,Disability,7.583333333333333,91
8418,Disability,6.5,78
8419,Lapse,1.5833333333333333,19
8420,Death,1.5,18
8421,Survival,10.0,120
8422,Death,9.666666666666666,116
8423,Survival,10.0,120
8424,Survival,10.0,120
8425,Lapse,3.6666666666666665,44
8426,Lapse,1.1666666666666665,14
8427,Survival,10.0,120
8428,Survival,10.0,120
8429,Lapse,4.333333333333333,52
8430,Death,0.3333333333333333,4
8431,Survival,10.0,120
8432,Survival,10.0,120
8433,Survival,10.0,120
8434,Death,8.75,105
8435,Survival,10.0,120
8436,Disability,2.9166666666666665,35
8437,Lapse,1.0,12
8438,Survival,10.0,120
8439,Survival,10.0,120
8440,Death,8.25,99
8441,Lapse,7.083333333333333,85
8442,Survival,10.0,120
8443,Survival,10.0,120
8444,Survival,10.0,120
8445,Survival,10.0,120
8446,Death,1.6666666666666665,20
8447,Survival,10.0,120
8448,Survival,10.0,120
8449,Lapse,0.9166666666666666,11
8450,Lapse,9.666666666666666,116
8451,Lapse,0.16666666666666666,2
8452,Lapse,5.5,66
8453,Survival,10.0,120
8454,Lapse,2.75,33
8455,Lapse,5.083333333333333,61
8456,Disability,1.0833333333333333,13
8457,Lapse,4.583333333333333,55
8458,Lapse,0.5833333333333333,7
8459,Survival,10.0,120
8460,Survival,10.0,120
8461,Survival,10.0,120
8462,Survival,10.0,120
8463,Lapse,3.9166666666666665,47
8464,Survival,10.0,120
8465,Disability,7.25,87
8466,Lapse,6.583333333333333,79
8467,Lapse,1.9166666666666665,23
8468,Death,9.916666666666666,119
8469,Disability,5.833333333333333,70
8470,Survival,10.0,120
8471,Lapse,4.583333333333333,55
8472,Survival,10.0,120
8473,Lapse,5.25,63
8474,Survival,10.0,120
8475,Survival,10.0,120
8476,Survival,10.0,120
8477,Survival,10.0,120
8478,Survival,10.0,120
8479,Survival,10.0,120
8480,Survival,10.0,120
8481,Lapse,7.083333333333333,85
8482,Lapse,4.75,57
8483,Survival,10.0,120
8484,Lapse,3.25,39
8485,Lapse,8.75,105
8486,Survival,10.0,120
8487,Death,4.25,51
8488,Survival,10.0,120
8489,Lapse,7.333333333333333,88
8490,Survival,10.0,120
8491,Lapse,2.6666666666666665,32
8492,Survival,10.0,120
8493,Survival,10.0,120
8494,Survival,10.0,120
8495,Lapse,4.083333333333333,49
8496,Lapse,6.583333333333333,79
8497,Survival,10.0,120
8498,Survival,10.0,120
8499,Lapse,2.75,33
8500,Survival,10.0,120
8501,Survival,10.0,120
8502,Lapse,6.75,81
8503,Survival,10.0,120
8504,Survival,10.0,120
8505,Survival,10.0,120
8506,Lapse,1.75,21
8507,Lapse,8.166666666666666,98
8508,Survival,10.0,120
8509,Survival,10.0,120
8510,Survival,10.0,120
8511,Survival,10.0,120
8512,Survival,10.0,120
8513,Survival,10.0,120
8514,Lapse,5.083333333333333,61
8515,Lapse,9.833333333333332,118
8516,Survival,10.0,120
8517,Survival,10.0,120
8518,Survival,10.0,120
8519,Lapse,0.3333333333333333,4
8520,Survival,10.0,120
8521,Survival,10.0,120
8522,Survival,10.0,120
8523,Lapse,2.75,33
8524,Survival,10.0,120
8525,Survival,10.0,120
8526,Survival,10.0,120
8527,Lapse,1.0833333333333333,13
8528,Lapse,1.5833333333333333,19
8529,Lapse,1.0,12
8530,Survival,10.0,120
8531,Lapse,6.25,75
8532,Survival,10.0,120
8533,Death,8.833333333333332,106
8534,Survival,10.0,120
8535,Lapse,7.5,90
8536,Death,2.4166666666666665,29
8537,Survival,10.0,120
8538,Lapse,9.916666666666666,119
8539,Lapse,5.416666666666666,65
8540,Lapse,2.0,24
8541,Survival,10.0,120
8542,Lapse,5.666666666666666,68
8543,Survival,10.0,120
8544,Survival,10.0,120
8545,Lapse,4.333333333333333,52
8546,Death,4.666666666666666,56
8547,Survival,10.0,120
8548,Disability,6.916666666666666,83
8549,Lapse,2.25,27
8550,Survival,10.0,120
8551,Survival,10.0,120
8552,Survival,10.0,120
8553,Lapse,9.333333333333332,112
8554,Survival,10.0,120
8555,Survival,10.0,120
8556,Survival,10.0,120
8557,Lapse,4.75,57
8558,Survival,10.0,120
8559,Survival,10.0,120
8560,Lapse,1.75,21
8561,Survival,10.0,120
8562,Survival,10.0,120
8563,Survival,10.0,120
8564,Survival,10.0,120
8565,Lapse,8.5,102
8566,Survival,10.0,120
8567,Lapse,7.0,84
8568,Survival,10.0,120
8569,Lapse,5.083333333333333,61
8570,Lapse,4.333333333333333,52
8571,Lapse,7.0,84
8572,Lapse,3.25,39
8573,Survival,10.0,120
8574,Survival,10.0,120
8575,Survival,10.0,120
8576,Lapse,2.9166666666666665,35
8577,Survival,10.0,120
8578,Survival,10.0,120
8579,Lapse,6.0,72
8580,Survival,10.0,120
8581,Survival,10.0,120
8582,Survival,10.0,120
8583,Lapse,2.833333333333333,34
8584,Survival,10.0,120
8585,Lapse,7.833333333333333,94
8586,Lapse,6.75,81
8587,Survival,10.0,120
8588,Survival,10.0,120
8589,Survival,10.0,120
8590,Survival,10.0,120
8591,Survival,10.0,120
8592,Survival,10.0,120
8593,Lapse,8.083333333333332,97
8594,Lapse,3.583333333333333,43
8595,Disability,6.166666666666666,74
8596,Survival,10.0,120
8597,Survival,10.0,120
8598,Lapse,1.1666666666666665,14
8599,Lapse,9.166666666666666,110
8600,Lapse,1.8333333333333333,22
8601,Survival,10.0,120
8602,Survival,10.0,120
8603,Lapse,8.583333333333332,103
8604,Survival,10.0,120
8605,Survival,10.0,120
8606,Survival,10.0,120
8607,Survival,10.0,120
8608,Survival,10.0,120
8609,Survival,10.0,120
8610,Lapse,4.416666666666666,53
8611,Survival,10.0,120
8612,Lapse,5.666666666666666,68
8613,Survival,10.0,120
8614,Lapse,8.666666666666666,104
8615,Survival,10.0,120
8616,Survival,10.0,120
8617,Survival,10.0,120
8618,Lapse,0.3333333333333333,4
8619,Lapse,2.1666666666666665,26
8620,Lapse,5.5,66
8621,Survival,10.0,120
8622,Survival,10.0,120
8623,Survival,10.0,120
8624,Survival,10.0,120
8625,Lapse,7.75,93
8626,Lapse,1.4166666666666665,17
8627,Lapse,5.833333333333333,70
8628,Survival,10.0,120
8629,Survival,10.0,120
8630,Survival,10.0,120
8631,Lapse,9.5,114
8632,Survival,10.0,120
8633,Survival,10.0,120
8634,Survival,10.0,120
8635,Survival,10.0,120
8636,Survival,10.0,120
8637,Survival,10.0,120
8638,Lapse,7.0,84
8639,Survival,10.0,120
8640,Lapse,1.1666666666666665,14
8641,Lapse,5.166666666666666,62
8642,Lapse,7.833333333333333,94
8643,Lapse,0.5833333333333333,7
8644,Survival,10.0,120
8645,Survival,10.0,120
8646,Lapse,4.333333333333333,52
8647,Disability,7.5,90
8648,Survival,10.0,120
8649,Lapse,1.0833333333333333,13
8650,Survival,10.0,120
8651,Survival,10.0,120
8652,Survival,10.0,120
8653,Lapse,4.333333333333333,52
8654,Lapse,8.833333333333332,106
8655,Lapse,3.583333333333333,43
8656,Survival,10.0,120
8657,Lapse,1.1666666666666665,14
8658,Survival,10.0,120
8659,Survival,10.0,120
8660,Lapse,6.916666666666666,83
8661,Survival,10.0,120
8662,Lapse,6.916666666666666,83
8663,Lapse,5.583333333333333,67
8664,Lapse,3.833333333333333,46
8665,Lapse,8.0,96
8666,Survival,10.0,120
8667,Survival,10.0,120
8668,Survival,10.0,120
8669,Survival,10.0,120
8670,Lapse,7.166666666666666,86
8671,Death,6.5,78
8672,Lapse,9.166666666666666,110
8673,Lapse,10.0,120
8674,Lapse,4.083333333333333,49
8675,Survival,10.0,120
8676,Survival,10.0,120
8677,Survival,10.0,120
8678,Lapse,1.0833333333333333,13
8679,Lapse,5.5,66
8680,Survival,10.0,120
8681,Survival,10.0,120
8682,Survival,10.0,120
8683,Survival,10.0,120
8684,Survival,10.0,120
8685,Lapse,4.916666666666666,59
8686,Survival,10.0,120
8687,Lapse,7.0,84
8688,Disability,5.083333333333333,61
8689,Death,4.833333333333333,58
8690,Lapse,3.1666666666666665,38
8691,Survival,10.0,120
8692,Lapse,7.583333333333333,91
8693,Survival,10.0,120
8694,Survival,10.0,120
8695,Survival,10.0,120
8696,Survival,10.0,120
8697,Survival,10.0,120
8698,Death,8.916666666666666,107
8699,Survival,10.0,120
8700,Survival,10.0,120
8701,Survival,10.0,120
8702,Lapse,5.083333333333333,61
8703,Survival,10.0,120
8704,Survival,10.0,120
8705,Lapse,3.4166666666666665,41
8706,Survival,10.0,120
8707,Survival,10.0,120
8708,Survival,10.0,120
8709,Death,0.8333333333333333,10
8710,Survival,10.0,120
8711,Survival,10.0,120
8712,Survival,10.0,120
8713,Lapse,7.833333333333333,94
8714,Lapse,9.5,114
8715,Lapse,3.4166666666666665,41
8716,Lapse,3.0,36
8717,Survival,10.0,120
8718,Disability,9.75,117
8719,Disability,4.166666666666666,50
8720,Survival,10.0,120
8721,Survival,10.0,120
8722,Survival,10.0,120
8723,Survival,10.0,120
8724,Survival,10.0,120
8725,Survival,10.0,120
8726,Survival,10.0,120
8727,Survival,10.0,120
8728,Survival,10.0,120
8729,Lapse,7.25,87
8730,Lapse,1.6666666666666665,20
8731,Survival,10.0,120
8732,Lapse,1.5,18
8733,Survival,10.0,120
8734,Lapse,4.083333333333333,49
8735,Survival,10.0,120
8736,Survival,10.0,120
8737,Survival,10.0,120
8738,Death,7.25,87
8739,Survival,10.0,120
8740,Disability,0.16666666666666666,2
8741,Lapse,1.0,12
8742,Survival,10.0,120
8743,Survival,10.0,120
8744,Lapse,3.583333333333333,43
8745,Survival,10.0,120
8746,Disability,2.833333333333333,34
8747,Lapse,1.75,21
8748,Lapse,4.5,54
8749,Survival,10.0,120
8750,Survival,10.0,120
8751,Survival,10.0,120
8752,Survival,10.0,120
8753,Survival,10.0,120
8754,Death,7.25,87
8755,Survival,10.0,120
8756,Lapse,7.75,93
8757,Survival,10.0,120
8758,Lapse,1.0833333333333333,13
8759,Survival,10.0,120
8760,Lapse,0.16666666666666666,2
8761,Lapse,1.8333333333333333,22
8762,Lapse,1.5833333333333333,19
8763,Death,0.5833333333333333,7
8764,Survival,10.0,120
8765,Lapse,0.75,9
8766,Survival,10.0,120
8767,Survival,10.0,120
8768,Survival,10.0,120
8769,Lapse,0.41666666666666663,5
8770,Lapse,9.833333333333332,118
8771,Lapse,0.41666666666666663,5
8772,Lapse,8.833333333333332,106
8773,Survival,10.0,120
8774,Death,9.916666666666666,119
8775,Survival,10.0,120
8776,Survival,10.0,120
8777,Survival,10.0,120
8778,Survival,10.0,120
8779,Lapse,2.0,24
8780,Survival,10.0,120
8781,Survival,10.0,120
8782,Lapse,5.75,69
8783,Lapse,1.0,12
8784,Survival,10.0,120
8785,Survival,10.0,120
8786,Survival,10.0,120
8787,Survival,10.0,120
8788,Survival,10.0,120
8789,Lapse,1.5833333333333333,19
8790,Lapse,4.75,57
8791,Survival,10.0,120
8792,Lapse,6.166666666666666,74
8793,Survival,10.0,120
8794,Lapse,5.166666666666666,62
8795,Survival,10.0,120
8796,Lapse,8.916666666666666,107
8797,Survival,10.0,120
8798,Survival,10.0,120
8799,Survival,10.0,120
8800,Survival,10.0,120
8801,Survival,10.0,120
8802,Survival,10.0,120
8803,Lapse,6.75,81
8804,Survival,10.0,120
8805,Lapse,0.5833333333333333,7
8806,Lapse,6.083333333333333,73
8807,Survival,10.0,120
8808,Survival,10.0,120
8809,Survival,10.0,120
8810,Survival,10.0,120
8811,Death,5.166666666666666,62
8812,Lapse,7.833333333333333,94
8813,Survival,10.0,120
8814,Survival,10.0,120
8815,Survival,10.0,120
8816,Survival,10.0,120
8817,Survival,10.0,120
8818,Lapse,5.0,60
8819,Lapse,2.75,33
8820,Survival,10.0,120
8821,Lapse,0.6666666666666666,8
8822,Survival,10.0,120
8823,Survival,10.0,120
8824,Lapse,1.4166666666666665,17
8825,Lapse,0.8333333333333333,10
8826,Disability,5.416666666666666,65
8827,Lapse,1.4166666666666665,17
8828,Lapse,2.583333333333333,31
8829,Disability,5.833333333333333,70
8830,Lapse,9.5,114
8831,Disability,1.5,18
8832,Disability,3.6666666666666665,44
8833,Lapse,6.5,78
8834,Lapse,0.3333333333333333,4
8835,Lapse,4.5,54
8836,Survival,10.0,120
8837,Survival,10.0,120
8838,Survival,10.0,120
8839,Death,1.1666666666666665,14
8840,Lapse,7.25,87
8841,Survival,10.0,120
8842,Survival,10.0,120
8843,Survival,10.0,120
8844,Survival,10.0,120
8845,Survival,10.0,120
8846,Death,1.0,12
8847,Survival,10.0,120
8848,Lapse,4.75,57
8849,Survival,10.0,120
8850,Lapse,4.0,48
8851,Survival,10.0,120
8852,Survival,10.0,120
