simulation_id,event_type,event_time,event_step,fund_value_at_event,payoff,discount_factor,discounted_payoff
5524,Lapse,8.583333333333332,103,360965.0790013499,324868.5711012149,0.5032507789287233,163490.36145614772
5525,Survival,10.0,120,90933.43383682569,120000.0,0.44932896411722156,53919.47569406659
5526,Lapse,1.0,12,119725.46916462462,107752.92224816215,0.9231163463866358,99468.48389820669
5527,Lapse,3.333333333333333,40,243579.492008901,219221.5428080109,0.7659283383646487,167907.99201667449
5528,Survival,10.0,120,214681.7317706388,214681.7317706388,0.44932896411722156,96462.72015139235
5529,Survival,10.0,120,197275.4461009976,197275.4461009976,0.44932896411722156,88641.57184232402
5530,Lapse,6.416666666666666,77,113600.36789161363,102240.33110245227,0.5984972592657648,61190.557951242015
5531,Lapse,2.9166666666666665,35,79809.57493770937,71828.61744393843,0.7918895663367816,56880.332718251
5532,Death,0.5833333333333333,7,114777.02962926851,130000.0,0.9544054797336466,124072.71236537407
5533,Disability,0.8333333333333333,10,112414.47937988477,112414.47937988477,0.9355069850316178,105164.53067857497
5534,Survival,10.0,120,55987.1890708644,120000.0,0.44932896411722156,53919.47569406659
5535,Survival,10.0,120,152702.60942156395,152702.60942156395,0.44932896411722156,68613.70530938801
5536,Survival,10.0,120,150454.42260805416,150454.42260805416,0.44932896411722156,67603.52985733165
5537,Lapse,5.583333333333333,67,169246.67982013698,152322.0118381233,0.6397571251117244,97449.09238479182
5538,Survival,10.0,120,66070.8845414804,120000.0,0.44932896411722156,53919.47569406659
5539,Lapse,4.25,51,86706.56860772443,78035.91174695198,0.7117703227626097,55543.646091202536
5540,Survival,10.0,120,182104.57933963998,182104.57933963998,0.44932896411722156,81824.86199568282
5541,Lapse,0.9166666666666666,11,108184.87483445786,97366.38735101208,0.9292910147212036,90481.70890115977
5542,Death,0.16666666666666666,2,110733.27834602988,130000.0,0.9867551618071957,128278.17103493544
5543,Survival,10.0,120,478009.0391813935,478009.0391813935,0.44932896411722156,214783.3064140439
5544,Lapse,6.916666666666666,83,188716.94564885052,169845.25108396547,0.5750298460641567,97666.08858554071
5545,Lapse,1.1666666666666665,14,124551.6530575524,112096.48775179716,0.9108898197456121,102107.54952235073
5546,Survival,10.0,120,163596.34139138032,163596.34139138032,0.44932896411722156,73508.57461075626
5547,Death,9.333333333333332,112,302696.3434288283,302696.3434288283,0.4739437350937189,143461.03560386994
5548,Disability,6.0,72,117392.58373109951,117392.58373109951,0.6187833918061408,72640.58113401615
5549,Lapse,1.8333333333333333,22,57828.145563593695,52045.33100723432,0.8635817900415641,44945.400114533135
5550,Lapse,6.833333333333333,82,72242.35921844897,65018.12329660407,0.5788761852562011,37637.4431864555
5551,Lapse,2.25,27,104870.44708333662,94383.40237500296,0.835270211411272,78835.64445548387
5552,Death,3.6666666666666665,44,303702.5599947549,303702.5599947549,0.7457735080913922,226493.32358362488
5553,Survival,10.0,120,211795.64605573184,211795.64605573184,0.44932896411722156,95165.91824675968
5554,Survival,10.0,120,63485.24283771329,120000.0,0.44932896411722156,53919.47569406659
5555,Survival,10.0,120,304104.71115392837,304104.71115392837,0.44932896411722156,136643.0548459615
5556,Survival,10.0,120,58568.77082795753,120000.0,0.44932896411722156,53919.47569406659
5557,Survival,10.0,120,346836.0034752772,346836.0034752772,0.44932896411722156,155843.46216010337
5558,Death,3.083333333333333,37,110666.64029608988,130000.0,0.781401117164081,101582.14523133053
5559,Survival,10.0,120,69367.43103593167,120000.0,0.44932896411722156,53919.47569406659
5560,Disability,9.166666666666666,110,306721.1036185052,306721.1036185052,0.4803053010897994,147319.7720240817
5561,Survival,10.0,120,150038.80745378401,150038.80745378401,0.44932896411722156,67416.78193059203
5562,Lapse,0.5833333333333333,7,120410.04083982034,108369.03675583832,0.9544054797336466,103428.00251322905
5563,Survival,10.0,120,699660.5490887831,699660.5490887831,0.44932896411722156,314377.74975574936
5564,Lapse,2.583333333333333,31,113788.25166116779,102409.42649505101,0.8132907017103442,83288.63433591396
5565,Survival,10.0,120,140813.26866293885,140813.26866293885,0.44932896411722156,63271.48014227833
5566,Lapse,4.916666666666666,59,71382.30665290597,64244.075987615375,0.6748037755010351,43352.14503001825
5567,Survival,10.0,120,149670.28272102578,149670.28272102578,0.44932896411722156,67251.1930941702
5568,Lapse,3.9166666666666665,47,118794.86761494959,106915.38085345463,0.7310062032185073,78155.80662334456
5569,Survival,10.0,120,211637.0387501801,211637.0387501801,0.44932896411722156,95094.6513904547
5570,Survival,10.0,120,315421.6015537355,315421.6015537355,0.44932896411722156,141728.06148633498
5571,Survival,10.0,120,189073.1360207683,189073.1360207683,0.44932896411722156,84956.03635060634
5572,Lapse,2.4166666666666665,29,117337.27848087056,105603.5506327835,0.8242071926138603,87039.20599710214
5573,Survival,10.0,120,98961.15814060715,120000.0,0.44932896411722156,53919.47569406659
5574,Lapse,3.9166666666666665,47,146632.15068524017,131968.93561671616,0.7310062032185073,96470.11056796332
5575,Death,0.3333333333333333,4,120831.91615668878,130000.0,0.973685749353145,126579.14741590885
5576,Survival,10.0,120,68777.94605484202,120000.0,0.44932896411722156,53919.47569406659
5577,Survival,10.0,120,29281.814799915588,120000.0,0.44932896411722156,53919.47569406659
5578,Lapse,5.25,63,267074.85733116127,240367.37159804514,0.6570468198150567,157932.61709579956
5579,Survival,10.0,120,108324.17952286551,120000.0,0.44932896411722156,53919.47569406659
5580,Lapse,4.166666666666666,50,96705.62861102553,87035.06574992299,0.7165313105737893,62363.34972766824
5581,Survival,10.0,120,138842.01946901777,138842.01946901777,0.44932896411722156,62385.74078395686
5582,Survival,10.0,120,97610.11519415597,120000.0,0.44932896411722156,53919.47569406659
5583,Death,1.5833333333333333,19,119955.19895748484,130000.0,0.8810272994231082,114533.54892500407
5584,Survival,10.0,120,114708.22241790713,120000.0,0.44932896411722156,53919.47569406659
5585,Lapse,2.333333333333333,28,100976.41048970175,90878.76944073159,0.8297202637161938,75403.95654656699
5586,Survival,10.0,120,163818.60102530112,163818.60102530112,0.44932896411722156,73608.44230183096
5587,Lapse,6.333333333333333,76,231584.18187087934,208425.76368379142,0.6025005705380431,125576.64153431167
5588,Lapse,5.416666666666666,65,139116.31943633396,125204.68749270057,0.6483443410015097,81175.75060275492
5589,Lapse,1.0,12,85946.48543335359,77351.83689001824,0.9231163463866358,71404.74505620863
5590,Survival,10.0,120,107427.25409389912,120000.0,0.44932896411722156,53919.47569406659
5591,Survival,10.0,120,340477.61246559676,340477.61246559676,0.44932896411722156,152986.4529142714
5592,Survival,10.0,120,513964.9241968598,513964.9241968598,0.44932896411722156,230939.32698196132
5593,Lapse,10.0,120,180475.39088036172,162427.85179232556,0.44932896411722156,72983.53838963123
5594,Survival,10.0,120,123263.10769028463,123263.10769028463,0.44932896411722156,55385.68449234512
5595,Lapse,1.4166666666666665,17,138921.1712676027,125029.05414084245,0.8928529928432785,111632.56518201547
5596,Survival,10.0,120,104356.95434649326,120000.0,0.44932896411722156,53919.47569406659
5597,Survival,10.0,120,523425.1115720672,523425.1115720672,0.44932896411722156,235190.06317561807
5598,Survival,10.0,120,115253.99348076622,120000.0,0.44932896411722156,53919.47569406659
5599,Death,5.916666666666666,71,113813.81031718064,130000.0,0.6229223957684231,80979.91144989501
5600,Survival,10.0,120,448944.25861572375,448944.25861572375,0.44932896411722156,201723.6586701772
5601,Lapse,1.5,18,70365.73747644313,63329.16372879882,0.8869204367171575,56167.92955127862
5602,Lapse,1.5,18,138849.9198953211,124964.927905789,0.8869204367171575,110833.94843253048
5603,Lapse,1.0,12,87339.3764779552,78605.43883015968,0.9231163463866358,72561.96549901519
5604,Survival,10.0,120,139814.40540020828,139814.40540020828,0.44932896411722156,62822.661947140856
5605,Lapse,6.666666666666666,80,68433.55261776637,61590.19735598974,0.5866462195100318,36131.656437768135
5606,Survival,10.0,120,598217.3544310966,598217.3544310966,0.44932896411722156,268796.3841834694
5607,Lapse,2.833333333333333,34,71896.06991335188,64706.46292201669,0.7971864668291995,51583.116557817084
5608,Lapse,6.833333333333333,82,128847.71767959086,115962.94591163177,0.5788761852562011,67128.18776039658
5609,Death,0.25,3,114954.35379157645,130000.0,0.9801986733067553,127425.82752987818
5610,Survival,10.0,120,124454.86736089677,124454.86736089677,0.44932896411722156,55921.17663061795
5611,Survival,10.0,120,333224.29958324414,333224.29958324414,0.44932896411722156,149727.3293504258
5612,Lapse,8.583333333333332,103,279661.3915592656,251695.25240333905,0.5032507789287233,126665.83182464198
5613,Survival,10.0,120,234343.985218818,234343.985218818,0.44932896411722156,105297.54012547298
5614,Lapse,3.9166666666666665,47,97226.15988554209,87503.54389698789,0.7310062032185073,63965.633392301104
5615,Survival,10.0,120,191106.8377805733,191106.8377805733,0.44932896411722156,85869.8374556629
5616,Survival,10.0,120,236886.4036943648,236886.4036943648,0.44932896411722156,106439.9223854429
5617,Survival,10.0,120,115907.52464814749,120000.0,0.44932896411722156,53919.47569406659
5618,Survival,10.0,120,141733.7940095366,141733.7940095366,0.44932896411722156,63685.09884270874
5619,Survival,10.0,120,149188.2440889015,149188.2440889015,0.44932896411722156,67034.59917493332
5620,Survival,10.0,120,214586.3468141539,214586.3468141539,0.44932896411722156,96419.86092770261
5621,Lapse,2.583333333333333,31,158038.8418700796,142234.95768307164,0.8132907017103442,115678.36854180646
5622,Lapse,3.6666666666666665,44,79503.89839484537,71553.50855536084,0.7457735080913922,53362.711091578894
5623,Survival,10.0,120,63339.96080302169,120000.0,0.44932896411722156,53919.47569406659
5624,Survival,10.0,120,226877.26050463712,226877.26050463712,0.44932896411722156,101942.52444430163
5625,Death,9.166666666666666,110,322064.44502577186,322064.44502577186,0.4803053010897994,154689.2602384225
5626,Death,9.25,111,128628.94595420918,130000.0,0.4771139155210344,62024.80901773447
5627,Survival,10.0,120,118131.24150487142,120000.0,0.44932896411722156,53919.47569406659
5628,Survival,10.0,120,322649.01169416774,322649.01169416774,0.44932896411722156,144975.5461979857
5629,Survival,10.0,120,213083.67839460788,213083.67839460788,0.44932896411722156,95744.66848333634
5630,Lapse,0.9166666666666666,11,118832.8196795874,106949.53771162865,0.9292910147212036,99387.24442400302
5631,Survival,10.0,120,312984.08439901413,312984.08439901413,0.44932896411722156,140632.81442818607
5632,Survival,10.0,120,280013.5386332875,280013.5386332875,0.44932896411722156,125818.19325289266
5633,Lapse,2.333333333333333,28,208211.54536707336,187390.39083036603,0.8297202637161938,155481.60449765192
5634,Lapse,5.25,63,128303.15692725674,115472.84123453106,0.6570468198150567,75871.06310815758
5635,Disability,4.666666666666666,56,75868.96364154345,110000.0,0.6884357160212701,75727.92876233971
5636,Survival,10.0,120,142428.16666979215,142428.16666979215,0.44932896411722156,63997.100590852686
5637,Survival,10.0,120,71216.90298923594,120000.0,0.44932896411722156,53919.47569406659
5638,Death,1.0,12,105274.86901621842,130000.0,0.9231163463866358,120005.12503026264
5639,Lapse,10.0,120,101375.33757829193,91237.80382046274,0.44932896411722156,40995.7878789788
5640,Survival,10.0,120,278190.4841031716,278190.4841031716,0.44932896411722156,124999.04204934649
5641,Lapse,6.333333333333333,76,218208.47952469927,196387.63157222935,0.6025005705380431,118323.66006888318
5642,Lapse,7.25,87,105238.99928906301,94715.09936015672,0.559898366565402,53030.8294208315
5643,Survival,10.0,120,185932.05246599106,185932.05246599106,0.44932896411722156,83544.65653073265
5644,Lapse,7.583333333333333,91,167900.66913456316,151110.60222110685,0.5451650606108354,82380.22061880954
5645,Disability,7.666666666666666,92,237531.619252136,237531.619252136,0.5415427147756329,128633.51793485372
5646,Survival,10.0,120,169593.20345191992,169593.20345191992,0.44932896411722156,76203.13842837239
5647,Lapse,6.833333333333333,82,254498.15578615965,229048.3402075437,0.5788761852562011,132590.62941860742
5648,Survival,10.0,120,93253.13542606612,120000.0,0.44932896411722156,53919.47569406659
5649,Lapse,5.5,66,64445.08393749529,58000.57554374576,0.6440364210831414,37354.4830939564
5650,Death,2.333333333333333,28,83621.16879920899,130000.0,0.8297202637161938,107863.63428310519
5651,Survival,10.0,120,552868.0897691248,552868.0897691248,0.44932896411722156,248419.6460694279
5652,Disability,7.75,93,237948.7344450415,237948.7344450415,0.5379444375946745,128003.1981274024
5653,Survival,10.0,120,292674.9622236221,292674.9622236221,0.44932896411722156,131507.33759898707
5654,Survival,10.0,120,125023.18933407322,125023.18933407322,0.44932896411722156,56176.540154110386
5655,Lapse,4.5,54,135150.05771025727,121635.05193923155,0.697676326071031,84861.89615842211
5656,Lapse,0.16666666666666666,2,87535.5255342226,78781.97298080035,0.9867551618071957,77738.51849615977
5657,Survival,10.0,120,155507.96666976775,155507.96666976775,0.44932896411722156,69874.23357570216
5658,Survival,10.0,120,236686.95006094372,236686.95006094372,0.44932896411722156,106350.30209094839
5659,Survival,10.0,120,83016.67760665604,120000.0,0.44932896411722156,53919.47569406659
5660,Survival,10.0,120,293167.67180058756,293167.67180058756,0.44932896411722156,131728.7262828156
5661,Lapse,0.3333333333333333,4,99243.79314576877,89319.4138311919,0.973685749353145,86969.04038800775
5662,Survival,10.0,120,227324.124695918,227324.124695918,0.44932896411722156,102143.31346847094
5663,Lapse,0.5,6,123504.20863574964,111153.78777217468,0.9607894391523232,106795.38541328406
5664,Lapse,6.5,78,198900.92663078042,179010.83396770238,0.5945205479701944,106425.61910307991
5665,Lapse,5.916666666666666,71,206166.9791628288,185550.28124654593,0.6229223957684231,115583.4257296031
5666,Survival,10.0,120,352010.0782118199,352010.0782118199,0.44932896411722156,158168.3238017392
5667,Lapse,2.25,27,159586.7355511261,143628.06199601348,0.835270211411272,119968.24170800146
5668,Survival,10.0,120,310597.08278476103,310597.08278476103,0.44932896411722156,139560.26546550757
5669,Lapse,6.666666666666666,80,80132.22299319024,72119.00069387122,0.5866462195100318,42308.33911190091
5670,Lapse,2.5,30,188213.02660191874,169391.72394172687,0.8187307530779818,138686.21370798766
5671,Survival,10.0,120,154740.6803413737,154740.6803413737,0.44932896411722156,69529.46960458356
5672,Survival,10.0,120,223573.36884836337,223573.36884836337,0.44932896411722156,100457.99022883261
5673,Lapse,8.583333333333332,103,304094.18158045533,273684.76342240983,0.5032507789287233,137732.0703732511
5674,Survival,10.0,120,295693.07311782683,295693.07311782683,0.44932896411722156,132863.46224067098
5675,Lapse,1.6666666666666665,20,93250.42538321935,83925.38284489742,0.8751733190429475,73449.25585631892
5676,Survival,10.0,120,93686.28584004405,120000.0,0.44932896411722156,53919.47569406659
5677,Lapse,0.9166666666666666,11,111157.77654169082,100041.99888752174,0.9292910147212036,92968.1306609226
5678,Survival,10.0,120,100233.84301848596,120000.0,0.44932896411722156,53919.47569406659
5679,Survival,10.0,120,486971.87242076633,486971.87242076633,0.44932896411722156,218810.56698904673
5680,Death,2.1666666666666665,26,79058.98457648915,130000.0,0.8408572823643508,109311.4467073656
5681,Survival,10.0,120,121905.02386522433,121905.02386522433,0.44932896411722156,54775.45809404642
5682,Survival,10.0,120,81462.487109416,120000.0,0.44932896411722156,53919.47569406659
5683,Survival,10.0,120,117691.65360595826,120000.0,0.44932896411722156,53919.47569406659
5684,Lapse,7.583333333333333,91,80471.71481334904,72424.54333201415,0.5451650606108354,39483.33055530956
5685,Survival,10.0,120,578443.4986255171,578443.4986255171,0.44932896411722156,259911.41803774508
5686,Survival,10.0,120,24632.47741483074,120000.0,0.44932896411722156,53919.47569406659
5687,Death,9.5,114,154849.83428289415,154849.83428289415,0.46766642700990924,72418.06872215767
5688,Survival,10.0,120,200122.15728582419,200122.15728582419,0.44932896411722156,89920.68163014307
5689,Survival,10.0,120,76944.70048150532,120000.0,0.44932896411722156,53919.47569406659
5690,Survival,10.0,120,76007.61389525294,120000.0,0.44932896411722156,53919.47569406659
5691,Survival,10.0,120,194238.1208985412,194238.1208985412,0.44932896411722156,87276.81365541717
5692,Survival,10.0,120,145354.53279800655,145354.53279800655,0.44932896411722156,65312.00165187099
5693,Lapse,5.666666666666666,68,166062.00169335995,149455.80152402396,0.6355062628956224,94980.09789460234
5694,Survival,10.0,120,139376.08928730033,139376.08928730033,0.44932896411722156,62625.71382217204
5695,Survival,10.0,120,309557.462517915,309557.462517915,0.44932896411722156,139093.1339679304
5696,Survival,10.0,120,151422.1279943656,151422.1279943656,0.44932896411722156,68038.34791613364
5697,Survival,10.0,120,122633.59838420736,122633.59838420736,0.44932896411722156,55102.82772794327
5698,Survival,10.0,120,58267.889695210164,120000.0,0.44932896411722156,53919.47569406659
5699,Survival,10.0,120,84328.88738665592,120000.0,0.44932896411722156,53919.47569406659
5700,Survival,10.0,120,142186.6886125929,142186.6886125929,0.44932896411722156,63888.59750555431
5701,Survival,10.0,120,262553.4023198358,262553.4023198358,0.44932896411722156,117972.84828982393
5702,Survival,10.0,120,179204.6423013316,179204.6423013316,0.44932896411722156,80521.83629025455
5703,Survival,10.0,120,159753.5251268813,159753.5251268813,0.44932896411722156,71781.8859593361
5704,Survival,10.0,120,211041.405897879,211041.405897879,0.44932896411722156,94827.01629793608
5705,Survival,10.0,120,417226.4139872216,417226.4139872216,0.44932896411722156,187471.91239922133
5706,Survival,10.0,120,337258.5446841953,337258.5446841953,0.44932896411722156,151540.03252263117
5707,Death,6.583333333333333,79,293502.1266669242,293502.1266669242,0.5905702599079529,173333.62722922233
5708,Survival,10.0,120,181568.13625522237,181568.13625522237,0.44932896411722156,81583.8225802536
5709,Lapse,3.4166666666666665,41,82395.98069251594,74156.38262326435,0.760839132311293,56421.07781042869
5710,Survival,10.0,120,201476.94488299338,201476.94488299338,0.44932896411722156,90529.42693777796
5711,Survival,10.0,120,350204.5603691169,350204.5603691169,0.44932896411722156,157357.05233978227
5712,Survival,10.0,120,213865.4203577835,213865.4203577835,0.44932896411722156,96095.92778985701
5713,Lapse,0.5,6,162186.05247180985,145967.44722462888,0.9607894391523232,140243.9817534475
5714,Survival,10.0,120,87031.0235857858,120000.0,0.44932896411722156,53919.47569406659
5715,Survival,10.0,120,232789.69644784636,232789.69644784636,0.44932896411722156,104599.15316207326
5716,Death,1.1666666666666665,14,113560.01881809745,130000.0,0.9108898197456121,118415.67656692957
5717,Lapse,4.25,51,229604.0116654671,206643.61049892037,0.7117703227626097,147082.78934164756
5718,Lapse,0.6666666666666666,8,99969.69458380461,89972.72512542416,0.9480639384933955,85299.89613939331
5719,Lapse,7.666666666666666,92,47384.33768032942,42645.90391229648,0.5415427147756329,23094.57857872582
5720,Survival,10.0,120,84876.50794038347,120000.0,0.44932896411722156,53919.47569406659
5721,Survival,10.0,120,240792.68504417487,240792.68504417487,0.44932896411722156,108195.12773790349
5722,Lapse,6.75,81,132633.839700309,119370.4557302781,0.5827482523739896,69562.92446190627
5723,Lapse,0.16666666666666666,2,120966.15851565865,108869.54266409279,0.9867551618071957,107427.58318738228
5724,Survival,10.0,120,96287.48970465628,120000.0,0.44932896411722156,53919.47569406659
5725,Survival,10.0,120,262472.7123701365,262472.7123701365,0.44932896411722156,117936.59195831089
5726,Lapse,6.5,78,94277.60566559913,84849.84509903922,0.5945205479701944,50444.976403466906
5727,Survival,10.0,120,180747.0117366559,180747.0117366559,0.44932896411722156,81214.86755091489
5728,Lapse,4.416666666666666,53,85285.23612077732,76756.7125086996,0.702343040007179,53909.542804317134
5729,Death,2.25,27,138192.37426164295,138192.37426164295,0.835270211411272,115427.97366494813
5730,Lapse,5.916666666666666,71,198676.68476347878,178809.01628713091,0.6229223957684231,111384.14081057458
5731,Lapse,6.25,75,124179.37288672371,111761.43559805134,0.6065306597126334,67786.73726371708
5732,Survival,10.0,120,334924.82181116147,334924.82181116147,0.44932896411722156,150491.4232415542
5733,Survival,10.0,120,423038.06490026833,423038.06490026833,0.44932896411722156,190083.25548379152
5734,Survival,10.0,120,68131.66522035935,120000.0,0.44932896411722156,53919.47569406659
5735,Disability,4.166666666666666,50,107550.65079848567,110000.0,0.7165313105737893,78818.44416311682
5736,Survival,10.0,120,74282.32902271466,120000.0,0.44932896411722156,53919.47569406659
5737,Survival,10.0,120,199128.18666788054,199128.18666788054,0.44932896411722156,89474.0618420195
5738,Lapse,6.75,81,116999.7649277289,105299.78843495602,0.5827482523739896,61363.26768582147
5739,Survival,10.0,120,108514.54782482049,120000.0,0.44932896411722156,53919.47569406659
5740,Survival,10.0,120,85574.98239126006,120000.0,0.44932896411722156,53919.47569406659
5741,Survival,10.0,120,271588.87772451306,271588.87772451306,0.44932896411722156,122032.7490937142
5742,Survival,10.0,120,75273.27691319153,120000.0,0.44932896411722156,53919.47569406659
5743,Lapse,9.916666666666666,119,312902.55631126347,281612.3006801371,0.452334497858877,127382.95861903291
5744,Lapse,4.333333333333333,52,68983.14885640856,62084.83397076771,0.7070409693051615,43896.52118984162
5745,Lapse,3.583333333333333,43,200947.38170203424,180852.6435318308,0.7507619411130763,135777.28171338854
5746,Lapse,5.583333333333333,67,114538.95423700039,103085.05881330035,0.6397571251117244,65949.40086837007
5747,Survival,10.0,120,61583.24844126842,120000.0,0.44932896411722156,53919.47569406659
5748,Lapse,0.3333333333333333,4,89859.71756539596,80873.74580885636,0.973685749353145,78745.61379089208
5749,Survival,10.0,120,133355.27829248633,133355.27829248633,0.44932896411722156,59920.389054726686
5750,Survival,10.0,120,308430.4713103398,308430.4713103398,0.44932896411722156,138586.74417606142
5751,Survival,10.0,120,451400.55392910365,451400.55392910365,0.44932896411722156,202827.34329890416
5752,Lapse,4.916666666666666,59,154047.43786433223,138642.694077899,0.6748037755010351,93556.61340940125
5753,Lapse,6.0,72,132900.06866316477,119610.0617968483,0.6187833918061408,74012.7197327959
5754,Disability,3.5,42,89954.86876874127,110000.0,0.7557837414557255,83136.2115601298
5755,Survival,10.0,120,330356.11725645454,330356.11725645454,0.44932896411722156,148438.5719566301
5756,Lapse,7.916666666666666,95,308083.273796553,277274.94641689776,0.530819450562014,147182.93471162952
5757,Survival,10.0,120,248088.65343957144,248088.65343957144,0.44932896411722156,111473.41765923901
5758,Survival,10.0,120,204338.0699727439,204338.0699727439,0.44932896411722156,91815.01331056535
5759,Lapse,8.416666666666666,101,78438.40689303492,70594.56620373143,0.5100057221966218,36003.63271989128
5760,Lapse,8.0,96,137290.8723908266,123561.78515174396,0.5272924240430485,65153.193211749436
5761,Lapse,5.333333333333333,64,219841.6009212735,197857.44082914616,0.6526810763306461,129137.80744039423
5762,Survival,10.0,120,117535.73546584883,120000.0,0.44932896411722156,53919.47569406659
5763,Survival,10.0,120,213204.1685510687,213204.1685510687,0.44932896411722156,95798.8082005252
5764,Survival,10.0,120,169426.8617528982,169426.8617528982,0.44932896411722156,76128.39628506145
5765,Lapse,7.666666666666666,92,62070.38857751623,55863.34971976461,0.5415427147756329,30252.390063701914
5766,Lapse,5.833333333333333,70,146067.52524066623,131460.7727165996,0.6270890852730561,82437.61571214157
5767,Survival,10.0,120,335630.7942160195,335630.7942160195,0.44932896411722156,150808.6370909244
5768,Lapse,3.1666666666666665,38,159346.86487122643,143412.17838410378,0.7762091023287752,111317.83824653937
5769,Lapse,5.833333333333333,70,133382.49387819663,120044.24449037698,0.6270890852730561,75278.4354697656
5770,Death,9.75,117,96650.70992924766,130000.0,0.4584060113052235,59592.78146967906
5771,Survival,10.0,120,317688.99871372257,317688.99871372257,0.44932896411722156,142746.8687034743
5772,Survival,10.0,120,325890.43755629787,325890.43755629787,0.44932896411722156,146432.0127228794
5773,Death,7.416666666666666,89,586085.3155683137,586085.3155683137,0.5524826032958279,323801.94089863874
5774,Lapse,5.25,63,481186.71917248465,433068.0472552362,0.6570468198150567,284545.98321256967
5775,Survival,10.0,120,273536.69747873576,273536.69747873576,0.44932896411722156,122907.96092616615
5776,Survival,10.0,120,94090.90812896632,120000.0,0.44932896411722156,53919.47569406659
5777,Survival,10.0,120,213077.02910992634,213077.02910992634,0.44932896411722156,95741.68076713827
5778,Survival,10.0,120,214251.32047428747,214251.32047428747,0.44932896411722156,96269.32388945845
5779,Lapse,2.25,27,213537.22751241032,192183.5047611693,0.835270211411272,160525.15665162107
5780,Survival,10.0,120,304053.8617391844,304053.8617391844,0.44932896411722156,136620.20673110863
5781,Survival,10.0,120,1987018.2397267988,1987018.2397267988,0.44932896411722156,892824.8473384676
5782,Lapse,6.666666666666666,80,74958.0566663055,67462.25099967496,0.5866462195100318,39576.47450859618
5783,Death,1.9166666666666665,23,151914.21990085582,151914.21990085582,0.8578437262393668,130318.66046849673
5784,Survival,10.0,120,98180.4463297258,120000.0,0.44932896411722156,53919.47569406659
5785,Survival,10.0,120,153413.35036844524,153413.35036844524,0.44932896411722156,68933.06180280587
5786,Lapse,1.3333333333333333,16,118529.33905110088,106676.4051459908,0.8988252314716089,95883.4445479043
5787,Survival,10.0,120,80112.32404114396,120000.0,0.44932896411722156,53919.47569406659
5788,Survival,10.0,120,174419.17214508372,174419.17214508372,0.44932896411722156,78371.58594213381
5789,Disability,4.416666666666666,53,195505.22193296524,195505.22193296524,0.702343040007179,137311.731909677
5790,Death,2.0,24,143429.51304406268,143429.51304406268,0.8521437889662113,122222.56869494621
5791,Survival,10.0,120,58190.486550058384,120000.0,0.44932896411722156,53919.47569406659
5792,Survival,10.0,120,97009.52452052607,120000.0,0.44932896411722156,53919.47569406659
5793,Lapse,2.833333333333333,34,78499.31382529529,70649.38244276577,0.7971864668291995,56320.73157321332
5794,Death,6.833333333333333,82,74839.59386893606,130000.0,0.5788761852562011,75253.90408330614
5795,Survival,10.0,120,304263.4876763864,304263.4876763864,0.44932896411722156,136714.3977363237
5796,Death,2.5,30,186617.37520519664,186617.37520519664,0.8187307530779818,152789.38413918694
5797,Lapse,4.833333333333333,58,298994.5915532768,269095.1323979491,0.679317496356421,182801.03162227443
5798,Survival,10.0,120,198806.24796890395,198806.24796890395,0.44932896411722156,89329.40545989909
5799,Survival,10.0,120,270061.25702215394,270061.25702215394,0.44932896411722156,121346.34486595915
5800,Survival,10.0,120,209367.15626709745,209367.15626709745,0.44932896411722156,94074.72744566335
5801,Disability,5.833333333333333,70,147059.98575277498,147059.98575277498,0.6270890852730561,92219.71194597632
5802,Death,1.6666666666666665,20,112856.78083612808,130000.0,0.8751733190429475,113772.53147558318
5803,Survival,10.0,120,67586.1136158616,120000.0,0.44932896411722156,53919.47569406659
5804,Survival,10.0,120,309265.5786088491,309265.5786088491,0.44932896411722156,138961.98207342732
5805,Survival,10.0,120,304712.77836943767,304712.77836943767,0.44932896411722156,136916.27705801994
5806,Survival,10.0,120,334785.2058827853,334785.2058827853,0.44932896411722156,150428.68976108267
5807,Lapse,5.416666666666666,65,112945.73101255475,101651.15791129928,0.6483443410015097,65904.95298804172
5808,Death,1.6666666666666665,20,102578.18216208021,130000.0,0.8751733190429475,113772.53147558318
5809,Survival,10.0,120,145090.28096981705,145090.28096981705,0.44932896411722156,65193.26565164452
5810,Death,3.0,36,172487.54361272434,172487.54361272434,0.7866278610665535,135683.5074927012
5811,Death,3.4166666666666665,41,100300.1496138001,130000.0,0.760839132311293,98909.08720046809
5812,Lapse,4.583333333333333,55,224089.48116383326,201680.53304744995,0.6930406200864415,139772.80168256877
5813,Death,6.416666666666666,77,85978.32540955889,130000.0,0.5984972592657648,77804.64370454942
5814,Survival,10.0,120,287369.4308158367,287369.4308158367,0.44932896411722156,129123.40866743548
5815,Survival,10.0,120,156455.46775181848,156455.46775181848,0.44932896411722156,70299.97325539996
5816,Lapse,2.083333333333333,25,95452.04231087235,85906.83807978511,0.8464817248906141,72718.5684776752
5817,Survival,10.0,120,64514.60420718781,120000.0,0.44932896411722156,53919.47569406659
5818,Lapse,5.833333333333333,70,176835.5098985909,159151.95890873182,0.6270890852730561,99802.45633149164
5819,Survival,10.0,120,83119.0774800384,120000.0,0.44932896411722156,53919.47569406659
5820,Lapse,8.25,99,83619.85579610712,75257.8702164964,0.5168513344916992,38897.13065239927
5821,Survival,10.0,120,402683.7664344917,402683.7664344917,0.44932896411722156,180937.47963883137
